500	695	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
510	691	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520	687	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	684	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
540	680	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
550	676	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
560	672	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
570	668	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
580	665	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
590	661	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
600	657	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
610	653	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
620	649	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
630	645	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
640	641	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
650	637	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
660	633	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
670	629	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
680	625	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690	621	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
700	617	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
710	613	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
720	609	24	700	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	604	24	697	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
740	600	24	695	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
750	596	24	692	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
760	592	24	689	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
770	587	24	687	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
780	583	24	684	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
790	578	24	682	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
800	574	23	679	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
810	570	23	676	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
820	566	23	674	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
830	561	23	671	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
840	557	23	669	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
850	553	23	666	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
860	548	23	663	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
870	544	23	660	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
880	539	23	658	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
890	535	23	655	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
900	530	23	652	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
910	525	23	649	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
920	520	23	647	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
930	516	23	644	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
940	511	23	642	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
950	506	23	639	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
960	501	23	636	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
970	496	23	633	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
980	492	23	631	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
990	487	23	628	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1000	482	23	625	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1010	477	23	622	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1020	472	23	619	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	466	23	617	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1040	461	23	614	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1050	456	22	611	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1060	450	22	608	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1070	445	22	605	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1080	439	22	603	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1090	434	22	600	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1100	428	22	597	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110	422	22	594	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1120	416	22	591	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1130	411	22	589	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1140	405	22	586	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1150	399	22	583	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1160	393	22	580	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1170	386	22	577	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1180	380	22	574	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1190	373	22	571	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1200	367	21	568	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1210	360	21	565	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1220	353	21	562	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1230	345	21	559	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1240	338	21	556	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
