500	690	20.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
510	686	20.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520	681	20.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	677	20.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
540	672	20.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
550	668	20.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
560	663	20.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
570	659	20.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
580	654	20.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
590	650	20.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
600	645	20.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
610	640	20.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
620	636	20.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
630	631	20.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
640	627	20.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
650	622	19.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
660	617	19.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
670	612	19.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
680	607	19.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690	602	19.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
700	597	19.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
710	592	19.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
720	587	19.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	581	19.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
740	576	19.7	700	27.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
750	571	19.5	697	27.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
760	566	19.5	694	27.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
770	560	19.5	692	27.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
780	555	19.5	689	27.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
790	549	19.5	687	27.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
800	544	19.2	684	27.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
810	538	19.2	681	27.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
820	532	19.2	678	27.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
830	526	19.2	676	27.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
840	520	19.2	673	27.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
850	514	18.9	670	26.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
860	508	18.9	667	26.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
870	501	18.9	664	26.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
880	495	18.9	662	26.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
890	488	18.9	659	26.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
900	482	18.5	656	26.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
910	475	18.5	653	26.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
920	467	18.5	650	26.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
930	460	18.5	648	26.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
940	452	18.5	645	26.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
950	445	18.0	642	26.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
960	436	18.0	639	26.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
970	427	18.0	636	26.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
